KODE_SIMPUL;NAMA_SIMPUL;KATEGORI_SIMPUL;SUB_KATEGORI_SIMPUL;LATITUDE;LONGITUDE
GEN-CRC;CIRACAS;KERETA;PERKOTAAN;-6.323827778;106.8866056
GEN-CRJ;CIRANJANG;KERETA;PERKOTAAN;-6.814166667;107.2512414
GEN-CN;CIREBON;KERETA;ANTAR KOTA;-6.705497222;108.5553639
GEN-CNP;CIREBON PRUJAKAN;KERETA;ANTAR KOTA;-6.719258333;108.5587694
GEN-CRG;CIREUNGAS;KERETA;PERKOTAAN;-6.958476667;107.0367722
GEN-CIR;CIROYOM;KERETA;PERKOTAAN;-6.914188889;107.5902972
GEN-CSA;CISAAT;KERETA;PERKOTAAN;-6.91386;106.88753
GEN-CSK;CISAUK;KERETA;PERKOTAAN;-6.324519444;106.6415417
GEN-CTA;CITAYAM;KERETA;PERKOTAAN;-6.448833333;106.8025278
GEN-CTR;CITERAS;KERETA;PERKOTAAN;-6.334930556;106.3326194
GEN-CRM;CURAHMALANG;KERETA;PERKOTAAN;-7.5067481;112.3705459
GEN-DAR;DARU;KERETA;PERKOTAAN;-6.337991667;106.4925056
GEN-DWN;DAWUAN;KERETA;PERKOTAAN;-6.393202778;107.4331778
GEN-DL;DELANGGU;KERETA;PERKOTAAN;-7.622338889;110.7065833
GEN-DMG;DEMANG;KERETA;PERKOTAAN;10.473;-2.964
GEN-DP;DEPOK;KERETA;PERKOTAAN;-6.4044236;106.8170857
GEN-DPB;DEPOK BARU;KERETA;PERKOTAAN;-6.3911974;106.8216348
GEN-DIS;DISHUB;KERETA;PERKOTAAN;10.474;-2.978
GEN-DJKA;DJKA;KERETA;PERKOTAAN;10.479;-30.312
GEN-DMR;DOLOKMERANGIR;KERETA;PERKOTAAN;3.117436111;99.11704444
GEN-DPL;DOPLANG;KERETA;PERKOTAAN;-7.182941667;111.2879722
GEN-DD;DUDUK;KERETA;PERKOTAAN;-7.154847222;112.5203611
GEN-DUK;DUKU;KERETA;PERKOTAAN;0.787073889;100.3167464
GEN-DKA;DUKUH ATAS;KERETA;PERKOTAAN;-0.787036111;100.3168167
GEN-DRN;DUREN KALIBATA;KERETA;PERKOTAAN;-6.2550663;106.8551838
GEN-DU;DURI;KERETA;PERKOTAAN;-6.156302778;106.8010639
GEN-GK;GADOBANGKONG;KERETA;PERKOTAAN;-6.864879722;107.5151503
GEN-GMR;GAMBIR;KERETA;ANTAR KOTA;-6.1766472;106.830608
GEN-GBN;GAMBRINGAN;KERETA;ANTAR KOTA;-7.143938889;110.9151028
GEN-GDS;GANDASOLI;KERETA;PERKOTAAN;-6.941540556;106.9920297
GEN-GDM;GANDRUNGMANGUN;KERETA;ANTAR KOTA;-7.527691667;108.8587639
GEN-GST;GANG SENTIONG;KERETA;PERKOTAAN;-6.186019444;106.8506583
GEN-GAR;GARONGKONG;KERETA;ANTAR KOTA;-4.380275;119.6166472
GEN-GAD;GARUDA DEMPO;KERETA;PERKOTAAN;0.094444444;-31.49139194
GEN-GRM;GARUM;KERETA;PERKOTAAN;-8.07348;112.216933
GEN-GRT;GARUT;KERETA;ANTAR KOTA;-7.205422222;107.8848186
GEN-GW;GAWOK;KERETA;PERKOTAAN;-7.589219444;110.7445167
GEN-GDG;GEDANGAN;KERETA;PERKOTAAN;-7.389033333;112.7284528
GEN-GDB;GEDEBAGE;KERETA;PERKOTAAN;-6.940938889;107.6900278
GEN-GRK;GEURUGOK;KERETA;PERKOTAAN;5.228536111;96.87908889
GEN-GHM;GIHAM;KERETA;ANTAR KOTA;-4.420447222;104.4945028
GEN-GB;GOMBONG;KERETA;ANTAR KOTA;-7.610922222;109.5077667
GEN-GDD;GONDANGDIA;KERETA;PERKOTAAN;-6.186083333;106.8326667
GEN-GRG;GROGOL;KERETA;PERKOTAAN;-6.185527778;106.8106583
GEN-GUB;GUBUG;KERETA;PERKOTAAN;-7.061;110.6695556
GEN-GM;GUMILIR;KERETA;ANTAR KOTA;-7.685161111;109.0424028
GEN-GD;GUNDIH;KERETA;ANTAR KOTA;-7.218755556;110.8999361
GEN-HJP;HAJI PEMANGGILAN;KERETA;ANTAR KOTA;-4.999936111;105.1063139
GEN-HLM;HALIM;KERETA;KCJB;-6.245816667;106.8873778
GEN-HAR;HARJAMUKTI;KERETA;PERKOTAAN;-6.373988889;106.8956222
GEN-HGL;HAURGEULIS;KERETA;ANTAR KOTA;-6.458861111;107.9408861
GEN-HRP;HAURPUGUR;KERETA;PERKOTAAN;-6.980719722;107.7995458
GEN-IDO;INDRO;KERETA;PERKOTAAN;-7.1767;112.6645222
GEN-JAB;JAKABARING;KERETA;PERKOTAAN;10.478;-30.229
GEN-JAKK;JAKARTA KOTA;KERETA;PERKOTAAN;-6.1375739;106.814628
GEN-JBN;JAMBON;KERETA;PERKOTAAN;-7.150319444;111.0101028
GEN-JBU;JAMBUBARU;KERETA;PERKOTAAN;-6.303013889;106.2605278
GEN-JTM;JATI MULYA;KERETA;PERKOTAAN;-6.263952778;107.0214306
GEN-JTB;JATIBARANG;KERETA;ANTAR KOTA;-6.472977778;108.3060444
GEN-JTU;JATIBENING BARU;KERETA;PERKOTAAN;-6.257775;106.9276778
GEN-JNG;JATINEGARA;KERETA;ANTAR KOTA;-6.213055556;106.8708333
GEN-JTR;JATIROTO;KERETA;ANTAR KOTA;-8.123302;113.364106
GEN-JAY;JAYAKARTA;KERETA;PERKOTAAN;-6.141285;106.823133
GEN-JR;JEMBER;KERETA;ANTAR KOTA;-8.164772;113.703601
GEN-JN;JENAR;KERETA;PERKOTAAN;-7.802419444;110.00115
GEN-JRL;JERUKLEGI;KERETA;ANTAR KOTA;-7.623061111;109.0180694
GEN-JG;JOMBANG;KERETA;ANTAR KOTA;-7.5581744;112.2335923
GEN-JUA;JUANDA;KERETA;PERKOTAAN;-6.166449;106.8302876
GEN-JMU;JURANGMANGU;KERETA;PERKOTAAN;-6.288438889;106.7294194
GEN-KDO;KADIPIRO;KERETA;ANTAR KOTA;-7.530841667;110.8179528
GEN-KBR;KALIBARU;KERETA;ANTAR KOTA;-8.288838889;113.9844389
GEN-KDS;KALIDERES;KERETA;PERKOTAAN;-6.165817;106.704642
GEN-KLT;KALISAT;KERETA;ANTAR KOTA;-8.12694;113.812336
GEN-KSL;KALISETAIL;KERETA;ANTAR KOTA;-8.302844444;114.1398028
GEN-KPB;KAMPUNG BANDAN;KERETA;PERKOTAAN;-6.132666667;106.8285556
GEN-KAM;KAMPUNG RAMBUTAN;KERETA;PERKOTAAN;-6.309541667;106.884325
GEN-KDA;KANDANGAN;KERETA;PERKOTAAN;-7.251258333;112.6582583
GEN-KPS;KAPAS;KERETA;PERKOTAAN;-7.199147222;111.9333472
GEN-KRA;KARANGANTU;KERETA;PERKOTAAN;-6.039097222;106.1619083
GEN-KA;KARANGANYAR;KERETA;ANTAR KOTA;-7.633175;109.5734639
GEN-KGT;KARANGJATI;KERETA;PERKOTAAN;-7.10135;110.7791556
GEN-KRR;KARANGSARI;KERETA;PERKOTAAN;-7.382491667;109.1210722
GEN-KSO;KARANGSONO;KERETA;PERKOTAAN;-7.196269444;110.825625
GEN-KE;KARANGTENGAH;KERETA;PERKOTAAN;-6.89645;106.82245
GEN-KW;KARAWANG;KERETA;ANTAR KOTA;-6.304805556;107.299175
GEN-KAT;KARET;KERETA;PERKOTAAN;-6.1855261;106.8106592
GEN-KTN;KAYUTANAM;KERETA;PERKOTAAN;0.548133333;100.33105
GEN-S16;KCJB - HALIM;KERETA;PERKOTAAN;-6.246472222;106.8852417
GEN-S20;KCJB - KARAWANG;KERETA;KCJB;-6.365661111;107.2187028
GEN-PDL;KCJB - PADALARANG;KERETA;KCJB;-6.84197696;107.4963385
GEN-TGL;KCJB - TEGALLUAR;KERETA;KCJB;-6.96402438;107.7154507
GEN-KBS;KEBASEN;KERETA;ANTAR KOTA;-7.532269444;109.2039667
GEN-KBY;KEBAYORAN;KERETA;PERKOTAAN;-6.237205556;106.7825472
GEN-KM;KEBUMEN;KERETA;ANTAR KOTA;-7.681880556;109.6621361
GEN-KDN;KEDINDING;KERETA;PERKOTAAN;-7.437022222;112.5526583
GEN-KD;KEDIRI;KERETA;ANTAR KOTA;-7.8169616;112.0156145
GEN-KDH;KEDUNGGEDEH;KERETA;PERKOTAAN;-6.27;107.2627778
GEN-KEJ;KEDUNGJATI;KERETA;ANTAR KOTA;-7.163686111;110.6356028
GEN-KMO;KEMAYORAN;KERETA;PERKOTAAN;-6.161661111;106.8413917
GEN-KPN;KEPANJEN;KERETA;ANTAR KOTA;-8.131928498;112.5733284
GEN-KPT;KERTAPATI;KERETA;ANTAR KOTA;-3.016733333;104.7514722
GEN-KTS;KERTOSONO;KERETA;ANTAR KOTA;-7.5921751;112.1005386
GEN-KSB;KESAMBEN;KERETA;ANTAR KOTA;-8.149258333;112.3635194
GEN-KGG;KETANGGUNGAN;KERETA;ANTAR KOTA;-6.938286111;108.8844
GEN-KTG;KETAPANG;KERETA;ANTAR KOTA;-8.141180556;114.3972111
GEN-KAC;KIARACONDONG;KERETA;ANTAR KOTA;-6.925077778;107.6463778
GEN-KIS;KISARAN;KERETA;ANTAR KOTA;2.986358333;99.61983611
GEN-KK;KLAKAH;KERETA;ANTAR KOTA;-7.994111;113.249343
GEN-KLI;KLARI;KERETA;PERKOTAAN;-6.349922222;107.3453083
GEN-KT;KLATEN;KERETA;ANTAR KOTA;-7.712330556;110.6029111
GEN-KLD;KLENDER;KERETA;PERKOTAAN;-6.213327778;106.8996722
GEN-KLDB;KLENDER BARU;KERETA;PERKOTAAN;-6.217677778;106.9401722
GEN-KOS;KOSAMBI;KERETA;PERKOTAAN;-6.369425;107.3750111
GEN-PD;KOTA PADANG;KERETA;ANTAR KOTA;-0.941777778;100.3737333
GEN-KB;KOTABUMI;KERETA;ANTAR KOTA;-4.822311111;104.8815889
GEN-KNN;KRADENAN;KERETA;ANTAR KOTA;-7.150027778;111.1449167
GEN-KMT;KRAMAT;KERETA;PERKOTAAN;-6.193972222;106.8566694
GEN-KRI;KRANJI;KERETA;PERKOTAAN;-6.224202778;106.9793222
GEN-KRS;KRAS;KERETA;PERKOTAAN;-7.948729;111.960323
GEN-KEN;KRENCENG;KERETA;PERKOTAAN;-6.009783333;106.0230361
GEN-KRN;KRIAN;KERETA;ANTAR KOTA;-7.410091667;112.5861139
GEN-KYA;KROYA;KERETA;ANTAR KOTA;-7.630113889;109.2535889
GEN-KRG;KRUENG GEUKUEH;KERETA;PERKOTAAN;5.243877778;97.02062222
GEN-KRM;KRUENG MANE;KERETA;PERKOTAAN;5.251291667;96.92260556
GEN-KBG;KUALA BINGEI;KERETA;PERKOTAAN;3.708311111;98.42896667
GEN-KNM;KUALANAMU;KERETA;PERKOTAAN;3.633888889;98.87720833
GEN-KUA;KUNINGAN;KERETA;PERKOTAAN;-6.228880556;106.833175
GEN-KI;KURAITAJI;KERETA;PERKOTAAN;0.632848611;100.1699292
GEN-KBL;KUTABLANG;KERETA;PERKOTAAN;5.211477778;96.84401389
GEN-KTA;KUTOARJO;KERETA;ANTAR KOTA;-7.726030556;109.90715
GEN-KWN;KUTOWINANGUN;KERETA;ANTAR KOTA;-7.716936111;109.7342194
GEN-LKK;LABAKKANG;KERETA;ANTAR KOTA;-4.760005556;119.5620972
GEN-LAR;LABUAN RATU;KERETA;ANTAR KOTA;-5.372375;105.2523028
GEN-LT;LAHAT;KERETA;ANTAR KOTA;-3.789388889;103.5375083
GEN-LAG;LALANG;KERETA;PERKOTAAN;3.361294444;99.44843889
GEN-LMG;LAMONGAN;KERETA;ANTAR KOTA;-7.112522222;112.4201639
GEN-LP;LAMPEGAN;KERETA;PERKOTAAN;-6.949873611;107.0615342
GEN-LTD;LAUT TADOR;KERETA;PERKOTAAN;3.281747222;99.25540833
GEN-LW;LAWANG;KERETA;ANTAR KOTA;-7.836633333;112.6978361
GEN-LL;LELES;KERETA;ANTAR KOTA;-7.08438;107.89971
GEN-LMB;LEMAHABANG;KERETA;PERKOTAAN;-6.270594444;107.1798333
GEN-LPN;LEMPUYANGAN;KERETA;ANTAR KOTA;-7.790775;110.3749611
GEN-LNA;LENTENG AGUNG;KERETA;PERKOTAAN;-6.329801;106.834445
GEN-LO;LEUWIGOONG;KERETA;PERKOTAAN;-7.1033;107.9582
GEN-LDT;LIDAHTANAH;KERETA;ANTAR KOTA;3.563019444;99.01435278
GEN-LMP;LIMAPULUH;KERETA;ANTAR KOTA;3.173477778;99.41273611
GEN-LSR;LOSARI;KERETA;ANTAR KOTA;-6.846135556;108.801795
GEN-S03BVS;LRTJ - BOULEVARD SELATAN;KERETA;PERKOTAAN;-6.169;106.9
GEN-S02BVU;LRTJ - BOULEVARD UTARA;KERETA;PERKOTAAN;-6.1594;106.906
GEN-S05EQS;LRTJ - EQUESTRIAN;KERETA;PERKOTAAN;-6.1841;106.8913
GEN-S01PGD;LRTJ - PEGANGSAAN DUA, KELAPA GADING;KERETA;PERKOTAAN;-6.157589;106.914076
GEN-S04PUM;LRTJ - PULOMAS;KERETA;PERKOTAAN;-6.1594;106.906
GEN-S06VEL;LRTJ - VELODROME;KERETA;PERKOTAAN;-6.192581;106.89121
GEN-LA;LUBUK ALUNG;KERETA;PERKOTAAN;0.679230556;100.2890667
GEN-LBT;LUBUK BATANG;KERETA;PERKOTAAN;-4.058072222;104.21715
GEN-LBY;LUBUK BUAYA;KERETA;PERKOTAAN;-0.833636111;100.3277917
GEN-LLG;LUBUK LINGGAU;KERETA;ANTAR KOTA;-3.293716667;102.864175
GEN-LBP;LUBUKPAKAM;KERETA;ANTAR KOTA;3.563719444;98.87902222
GEN-MRG;MA'RANG;KERETA;ANTAR KOTA;-4.664669444;119.5860222
GEN-MN;MADIUN;KERETA;ANTAR KOTA;-7.618775;111.524877
GEN-MAG;MAGETAN;KERETA;ANTAR KOTA;-7.5621414;111.450972
GEN-MGW;MAGUWO;KERETA;PERKOTAAN;-7.784966667;110.4367694
GEN-MJ;MAJA;KERETA;PERKOTAAN;-6.332427778;106.3965361
GEN-ML;MALANG;KERETA;ANTAR KOTA;-7.977511111;112.6370528
GEN-MLK;MALANG KOTA LAMA;KERETA;ANTAR KOTA;-7.994897222;112.6325444
GEN-MBM;MAMBANGMUDA;KERETA;ANTAR KOTA;2.565211111;99.65101389
GEN-MDI;MANDAI;KERETA;ANTAR KOTA;-5.051066667;119.5282778
GEN-MDL;MANDALLE;KERETA;ANTAR KOTA;-4.605363889;119.6049889
GEN-MGB;MANGGA BESAR;KERETA;PERKOTAAN;-6.149777778;106.8269444
GEN-MRI;MANGGARAI;KERETA;PERKOTAAN;-6.210555556;106.85
GEN-MGU;MANGILU;KERETA;ANTAR KOTA;-4.779430556;119.6298333
GEN-MA;MAOS;KERETA;ANTAR KOTA;-7.619063889;109.1393972
GEN-MBU;MARBAU;KERETA;ANTAR KOTA;2.260605556;99.82091111
GEN-MRS;MAROS;KERETA;ANTAR KOTA;-5.022525;119.5474472
GEN-MP;MARTAPURA;KERETA;ANTAR KOTA;-4.315277778;104.3477778
GEN-MSG;MASENG;KERETA;PERKOTAAN;-6.70246;106.81458
GEN-MSI;MASWATI;KERETA;PERKOTAAN;-6.761063889;107.4089756
GEN-MTR;MATRAMAN;KERETA;PERKOTAAN;-6.21237561461827;106.859788294808
GEN-MDN;MEDAN;KERETA;ANTAR KOTA;3.591380556;98.68094167
GEN-MER;MERAK;KERETA;PERKOTAAN;-5.930202778;105.9967917
GEN-MTM;METLAND TELAGA MURNI;KERETA;PERKOTAAN;-6.257416667;107.111125
GEN-MR;MOJOKERTO;KERETA;ANTAR KOTA;-7.472383333;112.4337972
GEN-NS15SSM;MRT - ASEAN;KERETA;PERKOTAAN;-6.239085;106.7985954
GEN-NS12BNH;MRT - BENDUNGAN HILIR;KERETA;PERKOTAAN;-6.2154465;106.8173187
GEN-NS17BLA;MRT - BLOK A;KERETA;PERKOTAAN;-6.2555837;106.797134
GEN-NS16BLM;MRT - BLOK M BCA;KERETA;PERKOTAAN;-6.2445256;106.7982103
GEN-NS09BHI;MRT - BUNDARAN HI;KERETA;PERKOTAAN;-6.1934095;106.8228579
GEN-NS19CPR;MRT - CIPETE RAYA;KERETA;PERKOTAAN;-6.2774;106.7975
GEN-NS10DKA;MRT - DUKUH ATAS BNI;KERETA;PERKOTAAN;-6.20095;106.822809
GEN-NS20FTM;MRT - FATMAWATI INDOMARET;KERETA;PERKOTAAN;-6.2923;106.7923
GEN-NS18HJN;MRT - HAJI NAWI;KERETA;PERKOTAAN;-6.2667982;106.7973162
GEN-NS13IST;MRT - ISTORA MANDIRI;KERETA;PERKOTAAN;-6.2229548;106.8073684
GEN-NS21LBB;MRT - LEBAK BULUS GRAB;KERETA;PERKOTAAN;-6.2893;106.7746
GEN-NS14SNY;MRT - SENAYAN;KERETA;PERKOTAAN;-6.226906683;106.80247
GEN-NS11STB;MRT - SETIABUDI ASTRA;KERETA;PERKOTAAN;-6.2099302;106.8215168
GEN-ME;MUARA ENIM;KERETA;ANTAR KOTA;-3.652755556;103.7761444
GEN-MRL;MUARAGULA;KERETA;PERKOTAAN;-3.586127778;103.7757861
GEN-MKL;MUARO KALABAN;KERETA;PERKOTAAN;-0.682969444;100.7770611
GEN-NG;NAGREG;KERETA;PERKOTAAN;-7.01826;107.88626
GEN-NMO;NAMBO;KERETA;PERKOTAAN;-6.466008;106.906811
GEN-NRS;NARAS;KERETA;PERKOTAAN;0.570856667;100.0978422
GEN-NRR;NEGARA RATU;KERETA;ANTAR KOTA;-4.656983333;104.7378778
GEN-NGN;NEGERIAGUNG;KERETA;ANTAR KOTA;-4.573630556;104.60555
GEN-NDL;NGADILUWIH;KERETA;PERKOTAAN;-7.8984526;111.9878322
GEN-NJ;NGANJUK;KERETA;ANTAR KOTA;-7.6002734;111.9026291
GEN-NGW;NGAWI;KERETA;ANTAR KOTA;-7.441919;111.385756
GEN-NB;NGEBRUK;KERETA;PERKOTAAN;-8.151836111;112.5168028
GEN-NBO;NGROMBO;KERETA;ANTAR KOTA;-7.145216667;110.9008278
GEN-NJG;NGUJANG;KERETA;PERKOTAAN;-8.0104677;111.9270533
GEN-NT;NGUNUT;KERETA;ANTAR KOTA;-8.1028713;112.0120257
GEN-PAB;PABUARAN;KERETA;PERKOTAAN;-6.409186389;107.5840439
GEN-PDL-1;PADALARANG;KERETA;ANTAR KOTA;-6.843025;107.4971972
GEN-PD-1;PADANG;KERETA;PERKOTAAN;0.943833333;100.3746139
GEN-PHA;PADANGHALABAN;KERETA;ANTAR KOTA;2.315144444;99.82030556
GEN-PSI;PAKISAJI;KERETA;PERKOTAAN;-8.069277778;112.5985056
GEN-PLM;PALMERAH;KERETA;PERKOTAAN;-6.205277778;106.7975
GEN-PL;PALUR;KERETA;ANTAR KOTA;-7.568038889;110.8753972
GEN-PME;PAMINGKE;KERETA;ANTAR KOTA;2.3769;99.76097778
GEN-PAN;PANCORAN;KERETA;PERKOTAAN;-6.242127778;106.8384694
GEN-PKJ;PANGKAJENE;KERETA;ANTAR KOTA;-4.868011111;119.5837528
GEN-PPR;PAPAR;KERETA;ANTAR KOTA;-7.6975953;112.0794404
GEN-PMN;PARIAMAN;KERETA;PERKOTAAN;0.626666667;100.1166528
GEN-PRK;PARUNG KUDA;KERETA;PERKOTAAN;-6.84654;106.76065
GEN-PRP;PARUNGPANJANG;KERETA;PERKOTAAN;-6.344255556;106.569875
GEN-AI;PASAR ALAI;KERETA;PERKOTAAN;-0.926163691237543;100.366317716684
GEN-PSM;PASAR MINGGU;KERETA;PERKOTAAN;-6.2825652;106.8450129
GEN-PSMB;PASAR MINGGU BARU;KERETA;PERKOTAAN;-6.262681;106.8517238
GEN-PRU;PASAR USANG;KERETA;PERKOTAAN;0.735661389;100.1435981
GEN-PNT;PASARNGUTER;KERETA;PERKOTAAN;-7.742127778;110.8796833
GEN-PSE;PASARSENEN;KERETA;ANTAR KOTA;-6.173055556;106.845
GEN-PAS;PASIRBUNGUR;KERETA;PERKOTAAN;-6.426371389;107.6884925
GEN-PSJ;PASIRJENGKOL;KERETA;PERKOTAAN;-7.128269444;107.992375
GEN-PS;PASURUAN;KERETA;ANTAR KOTA;-7.6378384;112.910158
GEN-PAK;PAUH KAMBAR;KERETA;PERKOTAAN;-0.651247222;100.2196611
GEN-LMA;PAUHLIMA;KERETA;PERKOTAAN;0.937677778;100.4349667
GEN-PYK;PAYAKABUNG;KERETA;ANTAR KOTA;-3.199177778;104.6041306
GEN-PGB;PEGADENBARU;KERETA;ANTAR KOTA;-6.453813889;107.8171222
GEN-PK;PEKALONGAN;KERETA;ANTAR KOTA;-6.889866667;109.6642778
GEN-PML;PEMALANG;KERETA;ANTAR KOTA;-6.887375;109.3882083
GEN-PNG;PENANGGIRAN;KERETA;PERKOTAAN;-3.482422222;103.812
GEN-PNM;PENIMUR;KERETA;PERKOTAAN;-3.445872222;104.1556472
GEN-PNW;PENINJAWAN;KERETA;ANTAR KOTA;-3.880108333;104.3761556
GEN-PBA;PERBAUNGAN;KERETA;ANTAR KOTA;3.566836111;98.95119167
GEN-PRA;PERLANAAN;KERETA;ANTAR KOTA;3.175777778;99.36502222
GEN-PSG;PESING;KERETA;PERKOTAAN;-6.161286111;106.7724222
GEN-PTR;PETERONGAN;KERETA;PERKOTAAN;-7.5418377;112.2793937
GEN-PLD;PLERED;KERETA;PERKOTAAN;-6.640969444;107.3912389
GEN-PGJ;POGAJIH;KERETA;PERKOTAAN;-8.157030556;112.4201639
GEN-POL;POLRESTA;KERETA;PERKOTAAN;1.047;-3.004
GEN-POC;PONDOK CINA;KERETA;PERKOTAAN;-6.369702;106.631795
GEN-PDRG;PONDOK RAJEG;KERETA;PERKOTAAN;-6.46062522932602;106.824217437395
GEN-POK;PONDOKJATI;KERETA;PERKOTAAN;-6.209219444;106.8623444
GEN-PDJ;PONDOKRANJI;KERETA;PERKOTAAN;-6.276452778;106.74485
GEN-PI;PORIS;KERETA;PERKOTAAN;-6.169913;106.679733
GEN-PR;PORONG;KERETA;PERKOTAAN;-7.538377778;112.7016722
GEN-PBM;PRABUMULIH;KERETA;ANTAR KOTA;-3.432975;104.2408889
GEN-PBR;PRABUMULIH BARU;KERETA;PERKOTAAN;-3.442222222;104.2242444
GEN-PB;PROBOLINGGO;KERETA;ANTAR KOTA;-7.7428381;113.216005
GEN-PPK;PRUPUK;KERETA;ANTAR KOTA;-7.121994444;108.9851139
GEN-PC;PUCUK;KERETA;PERKOTAAN;-7.097802778;112.2698944
GEN-PLA;PULAU AIE;KERETA;PERKOTAAN;-0.960397222;100.3660333
GEN-PUB;PULUBRAYAN;KERETA;PERKOTAAN;3.631888889;98.67058333
GEN-PUR;PULURAJA;KERETA;ANTAR KOTA;2.6973;99.61705833
GEN-PUK;PUNTI KAYU;KERETA;PERKOTAAN;0.009444444;-31.48877028
GEN-PWK;PURWAKARTA;KERETA;ANTAR KOTA;-6.552725;107.4463944
GEN-PWA;PURWOASRI;KERETA;PERKOTAAN;-7.6474086;112.1000075
GEN-PWT;PURWOKERTO;KERETA;ANTAR KOTA;-7.41915;109.2218417
GEN-PWS;PURWOSARI;KERETA;ANTAR KOTA;-7.5617;110.7965
GEN-RJW;RAJAWALI;KERETA;PERKOTAAN;-6.14505;106.8345083
GEN-RBP;RAMBIPUJI;KERETA;ANTAR KOTA;-8.2033562;113.6144418
GEN-RMG;RAMMANG RAMMANG;KERETA;ANTAR KOTA;-4.926611111;119.5945417
GEN-RPH;RAMPAH;KERETA;ANTAR KOTA;3.4857;99.13836667
GEN-RCK;RANCAEKEK;KERETA;ANTAR KOTA;-6.964808333;107.7558889
GEN-RBG;RANDUBLATUNG;KERETA;ANTAR KOTA;-7.1923;111.398
GEN-RK;RANGKASBITUNG;KERETA;PERKOTAAN;-6.352702778;106.2514917
GEN-RAP;RANTAUPRAPAT;KERETA;ANTAR KOTA;2.113488889;99.82066944
GEN-RAS;RASUNA SAID;KERETA;PERKOTAAN;-6.221752778;106.8322611
GEN-RW;RAWA BUAYA;KERETA;PERKOTAAN;-6.16269;106.723159
GEN-RU;RAWA BUNTU;KERETA;PERKOTAAN;-6.314636111;106.6759833
GEN-RJS;REJOSARI;KERETA;ANTAR KOTA;-5.294608333;105.1880111
GEN-RJ;REJOTANGAN;KERETA;PERKOTAAN;-8.1210128;112.0811731
GEN-RH;RENDEH;KERETA;PERKOTAAN;-6.736124722;107.3985417
GEN-RGP;ROGOJAMPI;KERETA;ANTAR KOTA;-8.304502778;114.2925806
GEN-RSU;RSUD;KERETA;PERKOTAAN;-2.947846;104.732448
GEN-SLM;SALEM;KERETA;ANTAR KOTA;-7.395577778;110.8275528
GEN-SKT;SASAKSAAT;KERETA;PERKOTAAN;-6.780200278;107.4321372
GEN-SW;SAWAH BESAR;KERETA;PERKOTAAN;-6.160666667;106.8276389
GEN-SWL;SAWAHLUNTO;KERETA;PERKOTAAN;0.682956111;100.7769419
GEN-SDI;SEDADI;KERETA;PERKOTAAN;-7.140638889;110.848375
GEN-SBJ;SEI BEJANGKAR;KERETA;ANTAR KOTA;3.106538889;99.55620278
GEN-SMC;SEMARANG PONCOL;KERETA;ANTAR KOTA;-6.973169444;110.4147333
GEN-SMT;SEMARANG TAWANG BANK JATENG;KERETA;ANTAR KOTA;-6.964383333;110.4278222
GEN-SMB;SEMBUNG;KERETA;PERKOTAAN;-7.5826728;112.1670949
GEN-SPJ;SEPANJANG;KERETA;PERKOTAAN;-7.347038889;112.6976056
GEN-SG;SERANG;KERETA;PERKOTAAN;-6.155461111;106.2188167
GEN-SRP;SERPONG;KERETA;PERKOTAAN;-6.320163889;106.6655389
GEN-SET;SETIABUDI;KERETA;PERKOTAAN;-6.209277778;106.8302111
GEN-SIR;SIANTAR;KERETA;PERKOTAAN;2.959377778;99.06309722
GEN-SCN;SICINCIN;KERETA;PERKOTAAN;-0.566094444;100.2779861
GEN-SDR;SIDAREJA;KERETA;ANTAR KOTA;-7.486344444;108.8075194
GEN-SDA;SIDOARJO;KERETA;ANTAR KOTA;-7.456888889;112.7126667
GEN-SDT;SIDOTOPO;KERETA;PERKOTAAN;-7.235302778;112.7573556
GEN-SGS;SINGOSARI;KERETA;PERKOTAAN;-7.897002778;112.6660556
GEN-SLW;SLAWI;KERETA;ANTAR KOTA;-6.981869444;109.1365583
GEN-SLO;SOLO BALAPAN;KERETA;ANTAR KOTA;-7.556755556;110.8214
GEN-SK;SOLOJEBRES;KERETA;ANTAR KOTA;-7.561944444;110.8391667
GEN-STA;SOLOKOTA;KERETA;PERKOTAAN;-7.575469444;110.8363583
GEN-SR;SRAGEN;KERETA;ANTAR KOTA;-7.429369444;111.0177028
GEN-SWT;SROWOT;KERETA;PERKOTAAN;-7.741316667;110.5491278
GEN-SDM;SUDIMARA;KERETA;PERKOTAAN;-6.296844444;106.7128444
GEN-SUD;SUDIRMAN;KERETA;PERKOTAAN;-6.2024374;106.8233353
GEN-SUDB;SUDIRMAN BARU;KERETA;PERKOTAAN;-6.201664;106.82003
GEN-SI;SUKABUMI;KERETA;PERKOTAAN;-6.9231;106.92478
GEN-SUT;SUKATANI;KERETA;PERKOTAAN;-6.610963056;107.4085942
GEN-SKH;SUKOHARJO;KERETA;PERKOTAAN;-7.679761111;110.8432333
GEN-SLS;SULUSUBAN;KERETA;ANTAR KOTA;-4.94855;105.0841306
GEN-SBL;SUMBERGEMPOL;KERETA;PERKOTAAN;-8.0823868;111.9447184
GEN-SBP;SUMBERPUCUNG;KERETA;ANTAR KOTA;-8.158322222;112.4784194
GEN-SRJ;SUMBERREJO;KERETA;PERKOTAAN;-7.177622222;112.0014917
GEN-SBO;SUMOBITO;KERETA;PERKOTAAN;-7.5195266;112.3392729
